Date,open,high,low,close,volume,dividends,stock splits
2024-12-16 00:00:00-05:00,168.68473714493228,170.37119988081164,167.50423442185914,168.0597686767578,6643000,0.0,0.0
2024-12-17 00:00:00-05:00,167.65302933639762,169.38908141532482,167.02804574408853,168.9823455810547,6817600,0.0,0.0
2024-12-18 00:00:00-05:00,169.57756585013874,173.0397399482638,163.23849642926467,164.13131713867188,9000700,0.0,0.0
2024-12-19 00:00:00-05:00,161.49250552663796,163.92299036110123,159.74653873295134,160.1532745361328,9252600,0.0,0.0
2024-12-20 00:00:00-05:00,158.7049199601343,163.4170614149604,157.69306048333632,162.28614807128906,15336700,0.0,0.0
2024-12-23 00:00:00-05:00,163.45675779494286,166.35348305492238,162.86153384765407,166.1253204345703,5040200,0.0,0.0
2024-12-24 00:00:00-05:00,166.09555043262668,167.3752774152737,165.5697758233761,167.02806091308594,2595800,0.0,0.0
2024-12-26 00:00:00-05:00,166.01619667252217,167.5042414046792,165.42097272478983,166.214599609375,2793700,0.0,0.0
2024-12-27 00:00:00-05:00,164.82573235188596,165.86736658802997,163.3178580723276,165.5003204345703,3599600,0.0,0.0
2024-12-30 00:00:00-05:00,162.69290101713761,163.65517121583488,160.67908156308238,162.3357696533203,4763100,0.0,0.0
2024-12-31 00:00:00-05:00,163.1194581173573,163.86348049184735,160.67907320584732,161.3338165283203,3565500,0.0,0.0
2025-01-02 00:00:00-05:00,163.1591430043952,165.38129521377803,161.5322147320247,162.5639190673828,4164600,0.0,0.0
2025-01-03 00:00:00-05:00,164.06188268349612,169.06170589562535,163.45674393868066,168.70457458496094,5719800,0.0,0.0
2025-01-06 00:00:00-05:00,173.58538548618745,178.9423559612962,173.46634674357662,176.06546020507812,8475500,0.0,0.0
2025-01-07 00:00:00-05:00,178.63480745483164,180.39068924410236,174.9940448883062,176.40274047851562,7332100,0.0,0.0
2025-01-08 00:00:00-05:00,176.33329816572964,176.74994886814142,173.4464877949049,175.57936096191406,4581700,0.0,0.0
2025-01-10 00:00:00-05:00,173.32746035804274,173.32746035804274,168.158978067213,170.28192138671875,6325300,0.0,0.0
2025-01-13 00:00:00-05:00,167.75224769743178,170.24223708260178,166.3931565582027,169.4982147216797,5465800,0.0,0.0
2025-01-14 00:00:00-05:00,170.49023409440454,172.31556520848417,168.96251493390093,172.26596069335938,3842100,0.0,0.0
2025-01-15 00:00:00-05:00,175.3412690354201,178.07926586347895,174.47820794403523,176.95828247070312,5908600,0.0,0.0
2025-01-16 00:00:00-05:00,184.31914037887773,190.18204014606755,181.55136875238065,184.99371337890625,10825400,0.0,0.0
2025-01-17 00:00:00-05:00,191.46174286751932,191.62047126136724,187.28529093528633,190.51931762695312,8115100,0.0,0.0
2025-01-21 00:00:00-05:00,193.18788491356915,193.66405496982438,189.29912999027636,191.33277893066406,7959100,0.0,0.0
2025-01-22 00:00:00-05:00,195.26122302301732,198.9515750082044,193.77317835599584,193.9517364501953,7288600,0.0,0.0
2025-01-23 00:00:00-05:00,188.61463510070658,189.67609914004146,186.2932738105136,189.18008422851562,6307300,0.0,0.0
2025-01-24 00:00:00-05:00,189.3685533540034,189.75544434076443,184.1306376237749,185.2615509033203,6088400,0.0,0.0
2025-01-27 00:00:00-05:00,178.1189540807867,178.12886892943004,169.06171713933003,173.17864990234375,12150200,0.0,0.0
2025-01-28 00:00:00-05:00,172.36517180857385,173.43656577210373,168.64506018680606,171.47235107421875,7360500,0.0,0.0
2025-01-29 00:00:00-05:00,178.56537783523328,178.77371076973122,172.39495079017516,173.88299560546875,5679900,0.0,0.0
2025-01-30 00:00:00-05:00,177.97015093801693,181.8093167918444,176.04562572366592,180.27166748046875,6013800,0.0,0.0
2025-01-31 00:00:00-05:00,181.13471948542477,184.954040311123,178.6248852755683,178.91258239746094,5898400,0.0,0.0
2025-02-03 00:00:00-05:00,173.92267934943715,178.81337920983196,172.85128530248184,177.37493896484375,5321300,0.0,0.0
2025-02-04 00:00:00-05:00,174.07145733922007,177.87093300859684,174.05161250627964,177.13682556152344,4687100,0.0,0.0
2025-02-05 00:00:00-05:00,175.32141139582464,179.56729746439885,173.88297130285153,179.23001098632812,3958500,0.0,0.0
2025-02-06 00:00:00-05:00,178.1784556606326,181.62079994293512,177.1368214444676,181.34303283691406,4479100,0.0,0.0
2025-02-07 00:00:00-05:00,181.68034170001434,182.07714757548334,177.3054865351102,178.56536865234375,4992000,0.0,0.0
2025-02-10 00:00:00-05:00,181.4025706388077,182.5632436934996,179.97404529851815,182.19619750976562,5744100,0.0,0.0
2025-02-11 00:00:00-05:00,180.3510172663338,182.11682906605984,179.64666946126025,181.73985290527344,3913300,0.0,0.0
2025-02-12 00:00:00-05:00,177.98998766544298,180.0831711814573,176.86898913012755,179.44827270507812,6640800,0.0,0.0
2025-02-13 00:00:00-05:00,178.87288600373898,183.04933800973396,178.18838303820678,182.80133056640625,10302000,0.0,0.0
2025-02-14 00:00:00-05:00,173.4465037068533,174.59726202127916,167.26616168166814,167.85145568847656,12452800,0.0,0.0
2025-02-18 00:00:00-05:00,170.42080220184152,172.37510222798824,167.75225460599447,170.62913513183594,10704900,0.0,0.0
2025-02-19 00:00:00-05:00,170.9366619862029,173.50601567913048,169.766074022509,172.67271423339844,5797000,0.0,0.0
2025-02-20 00:00:00-05:00,174.14428937826014,177.35592185871766,173.507928528076,175.00933837890625,6687300,0.4,0.0
2025-02-21 00:00:00-05:00,175.12867390230832,175.24798682551966,169.6301141677304,171.00225830078125,7365400,0.0,0.0
2025-02-24 00:00:00-05:00,172.782098074015,174.23378927834395,167.38296047589105,167.61166381835938,7126200,0.0,0.0
2025-02-25 00:00:00-05:00,167.16419564253104,168.71532426887237,163.5150622274743,164.59886169433594,8570300,0.0,0.0
2025-02-26 00:00:00-05:00,166.42842125239753,169.28209996204998,165.47387233902833,167.55198669433594,5048500,0.0,0.0
2025-02-27 00:00:00-05:00,169.28209065380656,169.60027866478032,155.4909495624962,155.7494659423828,9543600,0.0,0.0
2025-02-28 00:00:00-05:00,156.39577665703698,159.14009536325426,153.07476868709057,157.17135620117188,9427600,0.0,0.0
2025-03-03 00:00:00-05:00,158.8219051405223,159.40856242685635,149.81341511790436,151.26512145996094,9259100,0.0,0.0
2025-03-04 00:00:00-05:00,152.18982251012886,155.3417986396498,148.69978298623306,152.0009002685547,8538600,0.0,0.0
2025-03-05 00:00:00-05:00,152.26936705918396,154.9838422006456,149.14721921059055,154.43698120117188,5860000,0.0,0.0
2025-03-06 00:00:00-05:00,150.67845153808594,153.17419128723412,148.74949365481248,150.67845153808594,6967800,0.0,0.0
2025-03-07 00:00:00-05:00,150.59892734763318,155.46112614710157,149.33614329454088,154.794921875,5537800,0.0,0.0
2025-03-10 00:00:00-04:00,151.5534610229997,153.57191886692314,147.0392784760877,149.1372833251953,8008400,0.0,0.0
2025-03-11 00:00:00-04:00,148.12308177101056,149.65431993694645,144.5435423061678,146.1543426513672,7739900,0.0,0.0
2025-03-12 00:00:00-04:00,150.85743582085288,150.85743582085288,147.59608463868105,148.21255493164062,8482200,0.0,0.0
2025-03-13 00:00:00-04:00,148.04353238441198,152.18982334752496,147.52648443179137,149.09750366210938,5702200,0.0,0.0
2025-03-14 00:00:00-04:00,151.2651246854595,155.61027577373704,151.2651246854595,154.77505493164062,5138800,0.0,0.0
2025-03-17 00:00:00-04:00,152.08044724904173,156.31623805236399,151.97107201299255,154.57618713378906,4764300,0.0,0.0
2025-03-18 00:00:00-04:00,153.44266050489102,154.05913079886543,150.94692075598346,152.6372528076172,4282300,0.0,0.0
2025-03-19 00:00:00-04:00,152.30914169371547,156.17704103180685,151.92135950845218,153.58187866210938,4426500,0.0,0.0
2025-03-20 00:00:00-04:00,151.36453347319903,154.73525994294783,150.8176573142641,153.5023193359375,5480300,0.0,0.0
2025-03-21 00:00:00-04:00,149.43555962681273,151.32476678695804,148.1628379390707,151.25515747070312,15911300,0.0,0.0
2025-03-24 00:00:00-04:00,154.61595271715265,155.38157936784606,153.72107545834524,154.06907653808594,5855200,0.0,0.0
2025-03-25 00:00:00-04:00,153.95969999417358,154.06907522905763,151.65289754758237,152.7665252685547,5093700,0.0,0.0
2025-03-26 00:00:00-04:00,152.2693701189256,153.11454378025132,148.660002486449,149.82334899902344,4850800,0.0,0.0
2025-03-27 00:00:00-04:00,148.97817885401687,149.04777299614136,146.1046098711871,146.84039306640625,6933800,0.0,0.0
2025-03-28 00:00:00-04:00,147.9540330336125,148.94834775134908,143.3006322651452,144.23529052734375,7715000,0.0,0.0
2025-03-31 00:00:00-04:00,141.9583218215187,144.8517662278597,140.3574744590646,144.29495239257812,7116300,0.0,0.0
2025-04-01 00:00:00-04:00,143.28076529778497,145.27933253571356,140.99383827845946,144.83189392089844,5869500,0.0,0.0
2025-04-02 00:00:00-04:00,143.21115159472157,148.46113223771607,143.02222936553173,146.91000366210938,4904800,0.0,0.0
2025-04-03 00:00:00-04:00,140.19838723680107,141.0634362604435,134.63021827063702,134.73959350585938,11779600,0.0,0.0
2025-04-04 00:00:00-04:00,128.37597975660822,131.7069402840374,123.23537424858678,126.22825622558594,15564000,0.0,0.0
2025-04-07 00:00:00-04:00,124.25952112415612,140.76515278721482,123.03651058866168,132.0947265625,18941900,0.0,0.0
2025-04-08 00:00:00-04:00,137.62310853492806,139.90008264245776,126.77513094385473,128.22683715820312,16423700,0.0,0.0
2025-04-09 00:00:00-04:00,128.84331611981105,150.1017718138527,127.86889184496033,148.87875366210938,20667300,0.0,0.0
2025-04-10 00:00:00-04:00,141.42139272901244,142.99241196668567,132.73109090441667,137.45408630371094,16290700,0.0,0.0
2025-04-11 00:00:00-04:00,137.78221655180417,145.39865679995393,134.72966266854255,144.11599731445312,10617200,0.0,0.0
2025-04-14 00:00:00-04:00,146.04495877462833,146.86028899937028,141.33190128669477,143.70831298828125,6835900,0.0,0.0
2025-04-15 00:00:00-04:00,144.14581056061874,146.20403420422042,143.4199650410915,144.62307739257812,5259900,0.0,0.0
2025-04-16 00:00:00-04:00,137.03646630722645,140.2779269345418,133.5861929064402,137.40435791015625,9279100,0.0,0.0
2025-04-17 00:00:00-04:00,138.1998283596414,138.85606463889465,136.16147985476562,136.67852783203125,6494800,0.0,0.0
2025-04-21 00:00:00-04:00,134.3617737861499,135.2367605583308,132.0450183089561,134.78932189941406,8395300,0.0,0.0
2025-04-22 00:00:00-04:00,136.40010520878567,138.28931254596253,135.5450089943663,137.5137481689453,5222700,0.0,0.0
2025-04-23 00:00:00-04:00,144.02650166764673,146.98955545802946,141.92849687910459,142.7637176513672,7994300,0.0,0.0
2025-04-24 00:00:00-04:00,146.77081016810783,149.54494182095047,144.52366415244336,149.31625366210938,7609200,0.0,0.0
2025-04-25 00:00:00-04:00,147.35743985639118,151.74237145414756,147.02931417505852,150.6884002685547,4805200,0.0,0.0
2025-04-28 00:00:00-04:00,149.93272399902344,151.00658581786902,146.67137262565828,149.93272399902344,7052500,0.0,0.0
2025-04-29 00:00:00-04:00,148.1529071436129,150.21114608919396,147.06910763868413,148.6997833251953,5721300,0.0,0.0
2025-04-30 00:00:00-04:00,145.14012264014545,150.18129044179827,143.88729153979097,149.85317993164062,7273600,0.0,0.0
2025-05-01 00:00:00-04:00,150.77790038574886,151.4142612707908,147.8943934442865,148.11314392089844,6732000,0.0,0.0
2025-05-02 00:00:00-04:00,151.92135127383614,155.80912577436175,151.82192889728415,154.21823120117188,6083200,0.0,0.0
2025-05-05 00:00:00-04:00,153.23386064625385,155.74947597846176,152.97534424970914,153.73101806640625,4069300,0.0,0.0
2025-05-06 00:00:00-04:00,151.1358454015336,153.6017417888613,151.03640785548,152.1599884033203,3471700,0.0,0.0
2025-05-07 00:00:00-04:00,152.4781883015176,155.31197652051824,150.64863744694435,154.9241943359375,5499000,0.0,0.0
2025-05-08 00:00:00-04:00,157.13155583611044,157.897182427687,154.92417591798286,155.11309814453125,4824600,0.0,0.0
2025-05-09 00:00:00-04:00,156.03781418380416,157.1017383017177,153.7707776549856,154.72532653808594,3884200,0.0,0.0
2025-05-12 00:00:00-04:00,165.49375170870826,168.83464992184295,164.7082345489913,167.03494262695312,11724100,0.0,0.0
2025-05-13 00:00:00-04:00,167.90994179959227,173.18975116063788,167.5122219332994,172.04629516601562,8980200,0.0,0.0
2025-05-14 00:00:00-04:00,172.4638989982776,174.2834969026342,172.0661791471565,173.1499786376953,7069700,0.0,0.0
2025-05-15 00:00:00-04:00,170.77355603394076,175.37723812006828,170.22667989432972,173.75650024414062,12811600,0.0,0.0
2025-05-16 00:00:00-04:00,167.4724336341979,168.50652951730882,160.99944978087828,164.6287078857422,16540400,0.0,0.0
2025-05-19 00:00:00-04:00,161.61591792929732,165.0562537494101,161.44688623706617,164.99659729003906,7465700,0.0,0.0
2025-05-20 00:00:00-04:00,164.11165400817418,164.99659353680704,163.29630862321133,164.78778076171875,5372400,0.0,0.0
2025-05-21 00:00:00-04:00,162.61024350430284,165.34460933526162,160.75087959430383,161.3076934814453,5658600,0.0,0.0
2025-05-22 00:00:00-04:00,160.23077637973378,162.83331803008136,159.82194444183975,160.06126403808594,6355700,0.46,0.0
2025-05-23 00:00:00-04:00,156.19233622207696,157.95728197996746,155.21514123504676,157.05984497070312,5733400,0.0,0.0
2025-05-27 00:00:00-04:00,160.17094045711897,162.015644213762,158.71510629584617,161.3675079345703,8470400,0.0,0.0
2025-05-28 00:00:00-04:00,161.44728186378435,163.20224649102775,160.42022671290232,161.12818908691406,6727200,0.0,0.0
2025-05-29 00:00:00-04:00,164.98715216151942,165.0669101467351,157.99717572657966,159.02423095703125,6845600,0.0,0.0
2025-05-30 00:00:00-04:00,158.58548130621713,158.7749407497016,153.03140742632974,156.30203247070312,15273600,0.0,0.0
2025-06-02 00:00:00-04:00,155.3447601278026,157.16953198562342,154.98578836535947,156.82054138183594,5875300,0.0,0.0
2025-06-03 00:00:00-04:00,156.48150464699356,161.48716231953264,155.91314155390683,161.27777099609375,6355400,0.0,0.0
2025-06-04 00:00:00-04:00,162.03560246070484,163.01279752606303,159.7222253253631,161.46722412109375,5990600,0.0,0.0
2025-06-05 00:00:00-04:00,162.75353510401152,165.14667006271497,160.6395987166508,163.72076416015625,7386800,0.0,0.0
2025-06-06 00:00:00-04:00,164.9672009221307,169.04550869344823,164.9672009221307,166.26348876953125,5717500,0.0,0.0
2025-06-09 00:00:00-04:00,167.33042654075336,171.3289764142812,167.33042654075336,169.3047637939453,6320000,0.0,0.0
2025-06-10 00:00:00-04:00,170.0925059030716,173.89161497370955,169.5041956995998,173.2733917236328,5711600,0.0,0.0
2025-06-11 00:00:00-04:00,173.74205666889893,175.2876148557221,169.8432271439856,172.2961883544922,6133200,0.0,0.0
2025-06-12 00:00:00-04:00,171.99705658656146,174.85884971575013,171.7876500383658,174.4998779296875,4468500,0.0,0.0
2025-06-13 00:00:00-04:00,170.57113606142403,173.0839385738061,169.90305263767132,170.10247802734375,5297100,0.0,0.0
2025-06-16 00:00:00-04:00,172.52553028052606,176.37449939241768,172.2961766427576,176.04544067382812,6712900,0.0,0.0
2025-06-17 00:00:00-04:00,175.77621194199912,177.810390390143,173.56255521529144,173.59246826171875,6631400,0.0,0.0
2025-06-18 00:00:00-04:00,174.75912090122432,174.75912090122432,171.31898366121547,172.34603881835938,4946900,0.0,0.0
2025-06-20 00:00:00-04:00,173.97138448230527,174.86880629179416,165.43585048784,168.9757080078125,18396600,0.0,0.0
2025-06-23 00:00:00-04:00,169.7734131060815,171.7976104071602,168.23782092481474,171.46856689453125,6838800,0.0,0.0
2025-06-24 00:00:00-04:00,174.56968767830574,180.00410948272378,174.4998804228492,179.66506958007812,7254500,0.0,0.0
2025-06-25 00:00:00-04:00,180.59240872831307,182.68641325208299,179.9841514306604,182.54681396484375,5431800,0.0,0.0
2025-06-26 00:00:00-04:00,182.6664704438946,183.9727242084524,181.5396949606433,182.9955291748047,5199700,0.0,0.0
2025-06-27 00:00:00-04:00,183.85307109413228,185.26901109518917,180.60237800738483,182.68641662597656,14202800,0.0,0.0
2025-06-30 00:00:00-04:00,183.27472344722116,184.24195251422924,182.0083487032201,182.54681396484375,4070700,0.0,0.0
2025-07-01 00:00:00-04:00,181.91861306086065,184.4014872327028,180.38300565653583,183.23483276367188,6572300,0.0,0.0
2025-07-02 00:00:00-04:00,182.1080663786196,190.36440173973742,181.1109242797872,189.4669647216797,8800600,0.0,0.0
2025-07-03 00:00:00-04:00,188.80887442944112,191.4911740640232,188.72910123067254,190.50401306152344,3568500,0.0,0.0
2025-07-07 00:00:00-04:00,188.49973896870648,191.1022805008296,188.07097516198894,190.23477172851562,6577400,0.0,0.0
2025-07-08 00:00:00-04:00,191.59089328533403,195.73900830680589,190.9726700173428,194.43275451660156,8097100,0.0,0.0
2025-07-09 00:00:00-04:00,195.2404359368904,197.394266631694,193.68489661792617,194.83160400390625,6170800,0.0,0.0
2025-07-10 00:00:00-04:00,197.43413724696399,198.85007721351948,196.0879893160259,197.46405029296875,5229100,0.0,0.0
2025-07-11 00:00:00-04:00,196.28743399748478,198.21191100138097,195.5894223356877,197.3643341064453,4424400,0.0,0.0
2025-07-14 00:00:00-04:00,195.05098059365972,198.25181365586712,193.9341862314804,196.53672790527344,7264000,0.0,0.0
2025-07-15 00:00:00-04:00,199.50819451028528,200.5352496628479,197.93270815606766,198.72044372558594,6007100,0.0,0.0
2025-07-16 00:00:00-04:00,193.4455674552685,194.60225594324243,189.20771352905774,194.2532501220703,9400000,0.0,0.0
2025-07-17 00:00:00-04:00,192.069507938118,193.47548196177803,191.40142455170488,191.9698028564453,5704000,0.0,0.0
2025-07-18 00:00:00-04:00,192.50825949625482,193.01681172638092,189.59660626749465,189.895751953125,4757100,0.0,0.0
2025-07-21 00:00:00-04:00,190.2447489908052,193.8444328533807,190.2347830465146,192.05955505371094,5061500,0.0,0.0
2025-07-22 00:00:00-04:00,191.72052286257704,191.94986129374212,184.6009286159255,186.6051788330078,7074500,0.0,0.0
2025-07-23 00:00:00-04:00,187.14362354774818,188.85870919092056,185.60803139593065,186.4755401611328,5419800,0.0,0.0
2025-07-24 00:00:00-04:00,187.62226114785224,189.49687794913163,186.5353799107262,187.58236694335938,4819900,0.0,0.0
2025-07-25 00:00:00-04:00,185.27898446712214,185.98696210362507,183.57387987421978,185.15933227539062,6608700,0.0,0.0
2025-07-28 00:00:00-04:00,188.46983321258995,189.95558050079654,188.09092954006684,189.7262420654297,4913000,0.0,0.0
2025-07-29 00:00:00-04:00,191.07236921596694,191.8999990059386,187.41285944127046,187.87155151367188,4605400,0.0,0.0
2025-07-30 00:00:00-04:00,189.18777956881644,190.32452103349823,187.2034763891248,188.8487548828125,4018500,0.0,0.0
2025-07-31 00:00:00-04:00,177.3716476081116,180.95138421638438,174.01126827128175,179.54541015625,11375400,0.0,0.0
2025-08-01 00:00:00-04:00,176.09530526184022,181.11092893054936,175.74629943221436,179.47561645507812,8393200,0.0,0.0
2025-08-04 00:00:00-04:00,181.4798672797558,182.47700940766654,179.9841540878897,182.2975311279297,4189300,0.0,0.0
2025-08-05 00:00:00-04:00,182.14794492794425,182.736255113191,176.8930018195393,178.63800048828125,5292000,0.0,0.0
2025-08-06 00:00:00-04:00,178.3687958329552,178.72776762194638,174.97850333355345,177.6309051513672,5857800,0.0,0.0
2025-08-07 00:00:00-04:00,183.8231543613502,186.2661494917581,181.34026502597644,182.62657165527344,6616600,0.0,0.0
2025-08-08 00:00:00-04:00,182.62657387586097,184.85021176671899,182.0980897674963,184.34165954589844,4338400,0.0,0.0
2025-08-11 00:00:00-04:00,186.61514590016844,189.17780850991912,183.25478174848885,183.8530731201172,7816000,0.0,0.0
2025-08-12 00:00:00-04:00,185.19921008173168,189.18777874251847,183.75335698523287,187.91143798828125,5915400,0.0,0.0
2025-08-13 00:00:00-04:00,189.25758478150252,190.59375162263834,188.19063536830922,189.48692321777344,5923400,0.0,0.0
2025-08-14 00:00:00-04:00,187.32312274449396,189.48691935918572,186.24620740910783,187.70204162597656,10992400,0.0,0.0
2025-08-15 00:00:00-04:00,162.23501497348533,167.0213000477403,161.24785404226216,161.29769897460938,31803300,0.0,0.0
2025-08-18 00:00:00-04:00,161.34756689354785,164.079741828764,161.28774079970498,163.06265258789062,10125800,0.0,0.0
2025-08-19 00:00:00-04:00,163.7706247442494,164.7278726442066,161.02848395647752,161.7563934326172,8921500,0.0,0.0
2025-08-20 00:00:00-04:00,161.33759571699764,161.50710804911517,157.4886265810635,160.5,9323300,0.0,0.0
2025-08-21 00:00:00-04:00,159.94000244140625,161.2899932861328,159.0800018310547,159.83999633789062,8294900,0.46,0.0
2025-08-22 00:00:00-04:00,160.67999267578125,165.0,159.97999572753906,162.49000549316406,7448100,0.0,0.0
2025-08-25 00:00:00-04:00,162.30999755859375,162.6199951171875,160.75,161.99000549316406,4186800,0.0,0.0
2025-08-26 00:00:00-04:00,162.00999450683594,164.80999755859375,161.67999267578125,164.50999450683594,6770200,0.0,0.0
2025-08-27 00:00:00-04:00,163.25999450683594,164.64999389648438,162.5500030517578,164.38999938964844,4633500,0.0,0.0
2025-08-28 00:00:00-04:00,164.72000122070312,166.16000366210938,163.74000549316406,165.27000427246094,7899500,0.0,0.0
2025-08-29 00:00:00-04:00,162.8699951171875,163.66000366210938,159.42999267578125,160.75999450683594,7202100,0.0,0.0
2025-09-02 00:00:00-04:00,156.72000122070312,158.3000030517578,156.00999450683594,157.57000732421875,7683400,0.0,0.0
2025-09-03 00:00:00-04:00,158.0500030517578,158.0500030517578,154.47000122070312,156.25,7335000,0.0,0.0
2025-09-04 00:00:00-04:00,155.94000244140625,159.6699981689453,155.39999389648438,158.24000549316406,6245100,0.0,0.0
2025-09-05 00:00:00-04:00,160.25999450683594,162.85000610351562,158.82000732421875,162.75,7046800,0.0,0.0
2025-09-08 00:00:00-04:00,163.80999755859375,164.64999389648438,161.85000610351562,162.0500030517578,7933600,0.0,0.0
2025-09-09 00:00:00-04:00,161.9199981689453,164.25999450683594,161.75,163.5,5315400,0.0,0.0
2025-09-10 00:00:00-04:00,164.3000030517578,165.39999389648438,162.5500030517578,163.4199981689453,5690200,0.0,0.0
2025-09-11 00:00:00-04:00,164.0,170.66000366210938,164.0,170.14999389648438,8999900,0.0,0.0
2025-09-12 00:00:00-04:00,167.91000366210938,169.6699981689453,167.17999267578125,167.8000030517578,5170600,0.0,0.0
2025-09-15 00:00:00-04:00,169.11000061035156,171.05999755859375,168.52999877929688,170.92999267578125,5597600,0.0,0.0
2025-09-16 00:00:00-04:00,172.4600067138672,174.10000610351562,171.5800018310547,173.5399932861328,6447500,0.0,0.0
2025-09-17 00:00:00-04:00,174.25,179.5500030517578,173.97000122070312,178.1300048828125,9588300,0.0,0.0
2025-09-18 00:00:00-04:00,188.0,191.5500030517578,183.8300018310547,189.75999450683594,15473700,0.0,0.0
2025-09-19 00:00:00-04:00,190.82000732421875,191.85000610351562,188.66000366210938,190.10000610351562,18903500,0.0,0.0
2025-09-22 00:00:00-04:00,193.19000244140625,201.14999389648438,192.42999267578125,200.52000427246094,15475500,0.0,0.0
2025-09-23 00:00:00-04:00,201.22999572753906,204.10000610351562,198.8000030517578,200.8699951171875,12417900,0.0,0.0
2025-09-24 00:00:00-04:00,199.0800018310547,203.75,197.39999389648438,201.44000244140625,6360500,0.0,0.0
2025-09-25 00:00:00-04:00,199.0399932861328,200.72000122070312,196.1999969482422,199.60000610351562,6027600,0.0,0.0
2025-09-26 00:00:00-04:00,200.0,205.1999969482422,197.38999938964844,203.9199981689453,7363300,0.0,0.0
2025-09-29 00:00:00-04:00,206.33999633789062,210.5,204.67999267578125,204.9499969482422,9295400,0.0,0.0
2025-09-30 00:00:00-04:00,204.36000061035156,210.27000427246094,202.8699951171875,204.74000549316406,12253800,0.0,0.0
2025-10-01 00:00:00-04:00,204.74000549316406,218.44000244140625,203.61000061035156,217.74000549316406,12699200,0.0,0.0
2025-10-02 00:00:00-04:00,225.0,226.41000366210938,218.72999572753906,223.58999633789062,11166000,0.0,0.0
2025-10-03 00:00:00-04:00,219.91000366210938,220.5,215.60000610351562,217.52999877929688,9269800,0.0,0.0
2025-10-06 00:00:00-04:00,222.33999633789062,226.49000549316406,220.77000427246094,223.91000366210938,7891900,0.0,0.0
2025-10-07 00:00:00-04:00,223.91000366210938,224.8300018310547,211.27000427246094,211.55999755859375,10543300,0.0,0.0
2025-10-08 00:00:00-04:00,210.0,218.64999389648438,209.0,217.50999450683594,7875500,0.0,0.0
2025-10-09 00:00:00-04:00,217.0,220.86000061035156,215.50999450683594,220.3000030517578,6701400,0.0,0.0
